obs_id,usable,ourSpeciesID,dorsalImage,lateralImage,Possible
observation_151179184,1,CW,151179184_2.jpg,151179184_3.jpg,0
observation_151261640,0,NA,,,1
observation_151328495,0,NA,,,0
observation_151364518,0,NA,,,0
observation_151387621,0,NA,,,0
observation_151550254,1,CW,151550254_1.jpg,151550254_2.jpg,0
observation_151573067,0,NA,,,0
observation_151615575,1,CW,151615575_2.jpg,151615575_1.jpg,0
observation_151618370,1,CW,151618370_2.jpg,151618370_1.jpg,0
observation_151634391,1,CW,151634391_1.jpg,151634391_2.jpg,0
observation_151641880,0,NA,,,0
observation_151757744,0,NA,,,0
observation_151795128,0,NA,,,0
observation_151835146,0,NA,,,0
observation_151872174,1,CW,151872174_1.jpg,151872174_2.jpg,0
observation_151879713,0,NA,,,0
observation_151922705,0,NA,,,0
observation_151988076,0,NA,,,0
observation_152002907,0,NA,,,0
observation_152331530,1,CW,152331530_1.jpg,152331530_2.jpg,1
observation_152372001,1,CW,152372001_3.jpg,152372001_1.jpg,0
observation_152467980,1,CW,152467980_1.jpg,152467980_3.jpg,0
observation_152510667,0,NA,,,0
observation_152522535,0,NA,,,0
observation_152537681,1,CW,152537681_2.jpg,152537681_3.jpg,0
observation_152620160,1,CW,152620160_1.jpg,152620160_2.jpg,0
observation_152937850,1,CW,152937850_2.jpg,152937850_1.jpg,0
observation_152967934,0,NA,,,0
observation_152995338,0,NA,,,0
observation_152995756,1,CW,152995756_1.jpg,152995756_2.jpg,0
observation_153091685,0,NA,,,0
observation_153126138,1,CW,153126138_1.jpg,153126138_2.jpg,0
observation_153135324,0,NA,,,0
observation_153243428,0,NA,,,0
observation_153247872,1,CW,153247872_1.jpg,153247872_3.jpg,0
observation_153447545,0,NA,,,0
observation_153517921,1,CW,153517921_1.jpg,153517921_1.jpg,0
observation_153620047,1,CW,153620047_1.jpg,153620047_3.jpg,0
observation_153620049,1,CW,153620049_1.jpg,153620049_2.jpg,0
observation_153628571,0,NA,,,0
observation_153661296,0,NA,,,0
observation_153955435,0,NA,,,0
observation_153986888,1,CW,153986888_1.jpg,153986888_3.jpg,0
observation_154035890,1,CW,154035890_2.jpg,154035890_1.jpg,0
observation_154060902,1,CW,154060902_2.jpg,154060902_1.jpg,0
observation_154215756,1,CW,154215756_1.jpg,154215756_3.jpg,0
observation_154292674,0,NA,,,0
observation_154349514,0,NA ,,,1
observation_154574803,0,NA,,,0
observation_154729441,1,CW,154729441_5.jpg,154729441_4.jpg,0
observation_154742395,0,NA,,,0
observation_154930443,1,CW,154930443_1.jpg,154930443_2.jpg,0
observation_155157330,0,NA,,,0
observation_155233637,1,CW,155233637_1.jpg,155233637_1.jpg,0
observation_155267833,1,CW,155267833_2.jpg,155267833_1.jpg,0
observation_155279701,0,NA,,,0
observation_155376223,1,CW,155376223_1.jpg,155376223_2.jpg,0
observation_155597925,0,NA,,,0
observation_155598253,0,NA,,,0
observation_155619572,0,NA,,,0
observation_155678681,1,CW,155678681_1.jpg,155678681_2.jpg,0
observation_155738447,0,NA,,,0
observation_155744419,0,NA,,,0
observation_155845877,0,NA,,,0
observation_156299125,0,NA,,,0
observation_156621944,0,NA,,,0
observation_156642970,0,NA,,,0
observation_156902299,0,NA,,,1
observation_156956380,0,NA,,,0
observation_156967782,1,CW,156967782_3.jpg,156967782_3.jpg,0
observation_156968207,0,NA,,,0
observation_156968271,0,NA,,,0
observation_158117511,1,CW,158117511_1.jpg,158117511_2.jpg,0
observation_158210747,0,NA,,,0
observation_158346973,1,CW,158346973_1.jpg,158346973_2.jpg,0
observation_158653479,0,NA,,,0
observation_158809971,1,CW,158809971_2.jpg,158809971_1.jpg,0
observation_158927551,1,CW,158927551_3.jpg,158927551_1.jpg,0
observation_158927553,1,CW,158927553_2.jpg,158927553_1.jpg,0
observation_159179017,0,NA,,,0
observation_159237365,1,CW,159237365_2.jpg,159237365_3.jpg,0
observation_159332255,0,NA,,,0
observation_159430802,1,CW,159430802_1.jpg,159430802_2.jpg,0
observation_159537843,0,NA,,,0
observation_159551263,1,CW,159551263_2.jpg,159551263_1.jpg,0
observation_160145860,0,NA,,,0
observation_160791556,1,CW,160791556_2.jpg,160791556_1.jpg,0
observation_160795837,0,NA,,,0
observation_161017051,1,CW,161017051_2.jpg,161017051_4.jpg,0
observation_161220015,0,NA,,,0
observation_161808841,0,NA,,,0
observation_161919893,0,NA,,,0
observation_162729835,1,CW,162729835_1.jpg,162729835_2.jpg,1
observation_163019740,0,NA,,,0
observation_163754689,0,NA,,,0
observation_164117175,1,CW,164117175_1.jpg,164117175_2.jpg,0
observation_164682202,0,NA,,,0
observation_165614503,0,NA,,,0
observation_167141550,1,CW,167141550_1.jpg,167141550_2.jpg,0
observation_17818628,0,NA,,,1
observation_178987632,1,CW,178987632_1.jpg,178987632_2.jpg,0
observation_18480859,1,CW,18480859_1.jpg,18480859_2.jpg,0
observation_18781216,0,NA,,,0
observation_189588783,1,CW,189588783_2.jpg,189588783_3.jpg,0
observation_190732253,1,CW,190732253_2.jpg,190732253_3.jpg,0
observation_19081754,1,CW,19081754_1.jpg,19081754_3.jpg,0
observation_191193805,0,NA,,,0
observation_19272141,0,NA,,,0
observation_19340030,0,NA,,,0
observation_19392974,0,NA,,,0
observation_193979794,0,NA,,,0
observation_194313879,1,CW,194313879_1.jpg,194313879_2.jpg,0
observation_19501130,0,NA,,,0
observation_19501131,0,NA,,,0
observation_19501134,0,NA,,,0
observation_19501136,0,NA,,,0
observation_19521972,0,NA,,,0
observation_19528964,0,NA,,,0
observation_19532999,0,NA,,,0
observation_19533000,0,NA,,,0
observation_19555756,0,NA,,,1
observation_19563040,0,NA,,,0
observation_19563041,0,NA,,,0
observation_19563043,1,CW,19563043_2.jpg,19563043_1.jpg,0
observation_19582249,0,NA,,,0
observation_19646106,0,NA,,,0
observation_19665706,0,NA,,,0
observation_19667429,0,NA,,,0
observation_19793296,1,CW,19793296_1.jpg,19793296_2.jpg,0
observation_19852060,0,NA,,,0
observation_19852262,0,NA,,,0
observation_19888497,1,CW,19888497_1.jpg,19888497_3.jpg,0
observation_19896728,0,NA,,,0
observation_19915669,1,CW,19915669_1.jpg,19915669_3.jpg,0
observation_19923517,0,NA,,,0
observation_199321698,0,NA,,,0
observation_19963452,0,NA,,,1
observation_19977601,0,NA,,,0
observation_19978266,0,NA,,,0
observation_19979427,0,NA,,,0
observation_199915795,0,NA,,,0
observation_19994401,0,NA,,,0
observation_19994486,0,NA,,,0
observation_19994928,0,NA,,,0
observation_19999359,0,NA,,,0
observation_200219947,0,NA,,,0
observation_200221832,0,NA,,,0
observation_20023674,0,NA,,,0
observation_20040487,1,CW,20040487_4.jpg,20040487_1.jpg,0
observation_20042079,0,NA,,,0
observation_20084581,0,NA,,,0
observation_201326726,0,NA,,,0
observation_201534217,0,NA,,,0
observation_201747845,1,CW,201747845_4.jpg,201747845_1.jpg,0
observation_201816493,0,NA,,,0
observation_20196027,1,CW,201747845_2.jpg,201747845_1.jpg,0
observation_202012611,0,NA,,,0
observation_202018048,0,NA,,,0
observation_20214823,0,NA,,,0
observation_202263682,0,NA,,,0
observation_202299354,1,CW,202299354_2.jpg,202299354_3.jpg,0
observation_202329862,0,NA,,,0
observation_202350994,1,CW,202350994_2.jpg,202350994_3.jpg,0
observation_20237795,0,NA,,,0
observation_20242470,1,CW,20242470_1.jpg,20242470_2.jpg,0
observation_20243953,0,NA,,,0
observation_20253242,1,CW,20253242_2.jpg,20253242_1.jpg,0
observation_202734466,0,NA,,,0
observation_202765766,0,NA,,,1
observation_202850308,1,CW,202850308_1.jpg,202850308_2.jpg,0
observation_202900677,1,CW,202900677_1.jpg,202900677_2.jpg,0
observation_202945599,0,NA,,,0
observation_202967387,0,NA,,,1
observation_202981721,1,CW,202981721_2.jpg,202981721_1.jpg,0
observation_202984091,1,CW,202984091_1.jpg,202984091_2.jpg,0
observation_203063594,0,NA,,,0
observation_203068638,1,CW,203068638_2.jpg,203068638_1.jpg,0
observation_203069180,0,NA,,,0
observation_203104781,1,CW,203104781_2.jpg,203104781_3.jpg,1
observation_203163714,0,NA,,,0
observation_203163725,1,CW,203163725_1.jpg,203163725_2.jpg,0
observation_203164505,1,CW,203164505_1.jpg,203164505_2.jpg,0
observation_203164834,0,NA,,,0
observation_203165735,0,NA,,,0
observation_203286923,1,CW,203286923_1.jpg,203286923_2.jpg,0
observation_203288194,1,CW,203288194_2.jpg,203288194_1.jpg,0
observation_203351879,1,CW,203351879_3.jpg,203351879_2.jpg,0
observation_203364467,0,NA,,,0
observation_203470364,0,NA,,,0
observation_203473252,0,NA,,,0
observation_20349054,0,NA,,,0
observation_203554140,0,NA,,,0
observation_203629417,1,CW,203629417_1.jpg,203629417_2.jpg,0
observation_203681573,0,NA,,,1
observation_203687978,0,NA,,,0
observation_203781798,0,NA,,,0
observation_203951205,0,NA,,,0
observation_203951906,1,CW,203951906_1.jpg,203951906_2.jpg,0
observation_203953722,1,CW,203953722_1.jpg,203953722_2.jpg,0
observation_203973192,1,CW,203973192_3.jpg,203973192_1.jpg,0
observation_204057409,0,NA,,,0
observation_204112723,1,CW,204112723_2.jpg,204112723_3.jpg,0
observation_204116389,0,NA,,,
observation_204155838,0,NA,,,
observation_204160428,0,NA,,,
observation_204185126,1,CW,204185126_1.jpg,204185126_3.jpg,
observation_204198216,0,NA,,,
observation_204220573,1,CW,204220573_1.jpg,204220573_2.jpg,
observation_204290767,0,NA,,,
observation_204291814,0,NA,,,
observation_204303798,1,CW,204303798_1.jpg,204303798_2.jpg,1
observation_204353149,0,NA,,,
observation_204401203,0,NA,,,
observation_204555040,1,CW,204555040_1.jpg,204555040_2.jpg,1
observation_204582082,0,NA,,,
observation_204623928,1,CW,204623928_2.jpg,204623928_1.jpg,1
observation_204624539,1,CW,204624539_1.jpg,204624539_2.jpg,1
observation_204625756,1,CW,204625756_1.jpg,204625756_2.jpg,1
observation_20466694,0,NA,,,
observation_204735557,0,NA,,,
observation_204771063,0,NA,,,
observation_204846473,0,NA,,,
observation_204961344,0,NA,,,
observation_204961485,0,NA,,,
observation_204970309,0,NA,,,
observation_205001244,0,NA,,,
observation_205019272,0,NA,,,
observation_205020365,0,NA,,,
observation_205021419,0,NA,,,
observation_205026984,0,NA,,,
observation_205032973,0,NA,,,
observation_205036651,0,NA,,,
observation_205106749,0,NA,,,
observation_205108132,0,NA,,,
observation_205110617,0,NA,,,
observation_205111049,0,NA,,,
observation_205141152,1,CW,205141152_1.jpg,205141152_2.jpg,
observation_205169918,0,NA,,,
observation_205191936,0,NA,,,
observation_20519625,0,NA,,,
observation_205284509,1,CW,205284509_2.jpg,205284509_3.jpg,
observation_205284512,1,CW,205284512_2.jpg,205284512_4.jpg,
observation_205284513,1,CW,205284513_2.jpg,205284513_3.jpg,
observation_205285339,0,NA,,,
observation_205298852,1,CW,205298852_1.jpg,205298852_2.jpg,
observation_205315795,0,NA,,,
observation_205316952,1,CW,205316952_3.jpg,205316952_2.jpg,1
observation_205323551,1,CW,205323551_2.jpg,205323551_1.jpg,1
observation_205333055,1,CW,205333055_1.jpg,205333055_2.jpg,
observation_20534137,0,NA,,,
observation_205401514,0,NA,,,
observation_205448869,1,CW,205448869_1.jpg,205448869_2.jpg,1
observation_205450556,1,CW,205450556_1.jpg,205450556_2.jpg,1
observation_20545524,1,CW,20545524_1.jpg,20545524_1.jpg,
observation_205541022,0,NA,,,
observation_205558543,1,CW,205558543_2.jpg,205558543_1.jpg,
observation_205742734,0,NA,,,
observation_205767184,1,CW,205767184_1.jpg,205767184_2.jpg,1
observation_205812078,0,NA,,,
observation_205959962,0,NA,,,
observation_205963827,0,NA,,,
observation_206144766,1,CW,206144766_1.jpg,206144766_2.jpg,1
observation_206234953,0,NA,,,
observation_206300854,0,NA,,,
observation_206362906,0,NA,,,
observation_206364814,0,NA,,,
observation_206459004,1,CW,206459004_1.jpg,206459004_2.jpg,1
observation_206550348,0,NA,,,
observation_20744913,1,CW,20744913_2.jpg,20744913_1.jpg,1
observation_20747020,0,NA,,,
observation_20756860,0,NA,,,
observation_20892860,0,NA,,,
observation_20899989,0,NA,,,
observation_20917073,1,CW,20917073_1.jpg,20917073_3.jpg,1
observation_20925587,1,CW,20925587_2.jpg,20925587_1.jpg,
observation_20935409,0,NA,,,
observation_20963964,0,NA,,,
observation_20982400,0,NA,,,
observation_20982847,0,NA,,,
observation_20983402,1,CW,20983402_1.jpg,20983402_2.jpg,
observation_20985092,1,CW,20985092_1.jpg,20985092_2.jpg,
observation_20986435,0,NA,,,
observation_21000546,0,NA,,,
observation_21000547,0,NA,,,
observation_21000551,1,CW,21000551_1.jpg,21000551_2.jpg,1
observation_21004478,1,CW,21004478_1.jpg,21004478_2.jpg,
observation_21016114,0,NA,,,
observation_21016117,0,NA,,,
observation_21016224,0,NA,,,
observation_21102414,0,NA,,,
observation_21102480,0,NA,,,
observation_21115974,0,NA,,,
observation_21121051,0,NA,,,
observation_21125626,0,NA,,,
observation_21126715,1,CW,21126715_1.jpg,21126715_2.jpg,
observation_21138175,0,NA,,,
observation_21198076,0,NA,,,
observation_21203243,0,NA,,,
observation_21204848,0,NA,,,
observation_21220586,0,NA,,,
observation_21220616,0,NA,,,
observation_21220620,0,NA,,,
observation_21221126,1,CW,21221126_1.jpg,21221126_1.jpg,1
observation_21267844,0,NA,,,
observation_21300099,0,NA,,,
observation_21300102,0,NA,,,
observation_21370720,1,CW,21370720_1.jpg,21370720_2.jpg,
observation_21374774,0,NA,,,
observation_21433987,1,CW,21433987_2.jpg,21433987_1.jpg,
observation_21435608,1,CW,21435608_1.jpg,21435608_3.jpg,
observation_21461484,1,CW,21461484_2.jpg,21461484_2.jpg,1
observation_21533855,0,NA,,,
observation_21536827,1,CW,21536827_1.jpg,21536827_2.jpg,
observation_21558357,1,CW,21558357_1.jpg,21558357_2.jpg,
observation_21566152,1,CW,21566152_1.jpg,21566152_1.jpg,1
observation_21655088,0,NA,,,
observation_21663411,0,NA,,,
observation_21790736,0,NA,,,
observation_21803965,0,NA,,,
observation_21838648,0,NA,,,
observation_21871420,0,NA,,,
observation_21883289,0,NA,,,
observation_21957715,0,NA,,,
observation_22115355,1,CW,22115355_2.jpg,22115355_1.jpg,
observation_22372130,0,NA,,,
observation_22384040,0,NA,,,
observation_22566719,1,CW,22566719_1.jpg,22566719_2.jpg,
observation_22639788,0,NA,,,
observation_22686397,0,NA,,,
observation_24762373,1,CW,24762373_1.jpg,24762373_3.jpg,
observation_25345194,0,NA,,,
observation_25878742,0,NA,,,
observation_25915271,0,NA,,,
observation_25975544,0,NA,,,
observation_25975545,0,NA,,,
observation_28427082,0,NA,,,
observation_28427085,0,NA,,,
observation_28427086,1,CW,28427086_1.jpg,28427086_2.jpg,
observation_2846226,0,NA,,,
observation_2907695,0,NA,,,
observation_32475048,1,CW,32475048_1.jpg,32475048_2.jpg,
observation_32475049,1,CW,32475049_1.jpg,32475049_2.jpg,
observation_32882992,1,CW,32882992_1.jpg,32882992_2.jpg,1
observation_32882993,1,CW,32882993_1.jpg,32882993_2.jpg,1
observation_32973073,1,CW,32973073_1.jpg,32973073_2.jpg,
observation_33058793,0,NA,,,
observation_33058794,1,CW,33058794_1.jpg,33058794_2.jpg,1
observation_33058799,1,CW,33058799_1.jpg,33058799_2.jpg,1
observation_35436981,0,NA,,,
observation_35519003,0,NA,,,
observation_37111175,1,CW,37111175_2.jpg,37111175_2.jpg,1
observation_3749918,1,CW,3749918_1.jpg,3749918_1.jpg,1
observation_38248630,0,NA,,,
observation_38248677,0,NA,,,
observation_38375177,1,CW,38375177_1.jpg,38375177_2.jpg,
observation_38411474,0,NA,,,
observation_38412087,0,NA,,,
observation_38798089,0,NA,,,
observation_38909320,0,NA,,,
observation_38920785,0,NA,,,
observation_39056455,1,CW,39056455_1.jpg,39056455_2.jpg,1
observation_39056936,1,CW,39056936_1.jpg,39056936_2.jpg,1
observation_39059596,1,CW,39059596_1.jpg,39059596_2.jpg,
observation_39061647,1,CW,39061647_3.jpg,39061647_2.jpg,1
observation_39182683,0,NA,,,
observation_39294667,0,NA,,,
observation_39377801,0,NA,,,
observation_39377809,0,NA,,,
observation_39380484,0,NA,,,
observation_39382853,0,NA,,,
observation_39392471,0,NA,,,
observation_39503544,1,CW,39503544_1.jpg,39503544_2.jpg,
observation_39522262,0,NA,,,
observation_39560067,0,NA,,,
observation_39580421,0,NA,,,
observation_39599914,1,CW,39599914_2.jpg,39599914_1.jpg,
observation_39609688,1,CW,39609688_1.jpg,39609688_2.jpg,
observation_39610165,1,CW,39610165_1.jpg,39610165_2.jpg,1
observation_39610633,0,NA,,,
observation_39621158,0,NA,,,
observation_39634001,1,CW,39634001_1.jpg,39634001_2.jpg,
observation_39663749,1,CW,39663749_1.jpg,39663749_3.jpg,
observation_39664316,1,CW,39664316_1.jpg,39664316_2.jpg,1
observation_39743403,0,NA,,,
observation_39769602,1,CW,39769602_1.jpg,39769602_3.jpg,
observation_39811427,0,NA,,,
observation_39901397,0,NA,,,
observation_40011120,0,NA,,,
observation_40034749,0,NA,,,
observation_40039643,0,NA,,,
observation_40046378,1,CW,40046378_3.jpg,40046378_2.jpg,1
observation_40091050,0,NA,,,
observation_40093484,0,NA,,,
observation_40106670,1,CW,40106670_1.jpg,40106670_3.jpg,
observation_40153303,1,CW,40153303_1.jpg,40153303_3.jpg,
observation_40251899,1,CW,40251899_1.jpg,40251899_2.jpg,
observation_40263784,1,CW,40263784_2.jpg,40263784_1.jpg,
observation_40269037,0,NA,,,
observation_40269599,0,NA,,,
observation_40322846,0,NA,,,
observation_40400117,0,NA,,,
observation_40610679,0,NA,,,
observation_40657392,1,CW,40657392_1.jpg,40657392_2.jpg,1
observation_40657763,0,NA,,,
observation_40677677,0,NA,,,
observation_40725486,0,NA,,,
observation_40737771,0,NA,,,
observation_40760907,0,NA,,,
observation_40906449,0,NA,,,
observation_40906461,1,CW,40906461_1.jpg,40906461_2.jpg,1
observation_41078443,1,CW,41078443_1.jpg,41078443_2.jpg,
observation_41079691,0,NA,,,
observation_41081288,0,NA,,,
observation_41081299,0,NA,,,
observation_41081300,0,NA,,,
observation_41085189,0,NA,,,
observation_41144230,1,CW,41144230_1.jpg,41144230_2.jpg,
observation_41153574,0,NA,,,
observation_41161659,1,CW,41161659_3.jpg,41161659_2.jpg,
observation_41164665,1,CW,41164665_2.jpg,41164665_1.jpg,
observation_41340463,1,CW,41340463_1.jpg,41340463_2.jpg,
observation_41396995,1,CW,41396995_1.jpg,41396995_2.jpg,
observation_41404922,1,CW,41404922_1.jpg,41404922_2.jpg,
observation_41418155,1,CW,41418155_2.jpg,41418155_1.jpg,
observation_41502797,1,CW,41502797_3.jpg,41502797_2.jpg,
observation_41534952,1,CW,41534952_2.jpg,41534952_3.jpg,
observation_41535634,1,CW,41535634_3.jpg,41535634_4.jpg,
observation_41552679,0,NA,,,
observation_41643776,0,NA,,,
observation_41658548,1,CW,41658548_3.jpg,41658548_1.jpg,
observation_41673025,1,CW,41673025_2.jpg,41673025_1.jpg,
observation_41728991,0,NA,,,
observation_41789604,0,NA,,,
observation_41833315,1,CW,41833315_1.jpg, 41833315_2.jpg,
observation_41944220,0,NA,,,
observation_41950504,0,NA,,,
observation_42011923,0,NA,,,
observation_42053048,0,NA,,,
observation_42124876,0,NA,,,
observation_42210475,0,NA,,,
observation_42246090,0,NA,,,
observation_42266776,1,CW,42266776_2.jpg,42266776_3.jpg,
observation_42267645,0,NA,,,
observation_42267650,0,NA,,,
observation_42279443,1,CW,42279443_1.jpg,42279443_2.jpg,
observation_42357776,1,CW,42357776_1.jpg,42357776_2.jpg,
observation_42421063,0,NA,,,
observation_42429223,0,NA,,,
observation_42429768,0,NA,,,
observation_42430248,0,NA,,,
observation_42604428,0,NA,,,
observation_42612159,1,CW,42612159_1.jpg,42612159_2.jpg,
observation_42701313,1,CW,42701313_1.jpg,42701313_2.jpg,
observation_42702617,0,NA,,,
observation_42712518,1,CW,42712518_1.jpg,42712518_2.jpg,1
observation_42876839,1,CW,42876839_4.jpg,42876839_1.jpg,
observation_42904265,0,NA,,,
observation_42926660,1,CW,42926660_1.jpg,42926660_2.jpg,
observation_43256693,0,NA,,,
observation_43726577,0,NA,,,
observation_43747415,0,NA,,,
observation_43764486,1,CW,43764486_3.jpg,43764486_1.jpg,
observation_44309773,0,NA,,,
observation_44320767,0,NA,,,
observation_44455000,1,CW,44455000_1.jpg,44455000_2.jpg,
observation_44498143,1,CW,44498143_2.jpg,44498143_1.jpg,
observation_44501717,0,NA,,,
observation_44523786,1,CW,44523786_1.jpg,44523786_2.jpg,
observation_44752995,1,CW,44752995_2.jpg,44752995_1.jpg,
observation_45531841,1,CW,45531841_1.jpg,45531841_2.jpg,
observation_45544634,1,CW,45544634_2.jpg,45544634_1.jpg,
observation_46308701,0,NA,,,
observation_46999888,0,NA,,,
observation_5187404,0,NA,,,
observation_52074413,0,NA,,,
observation_5279777,0,NA,,,
observation_5328861,1,CW,5328861_1.jpg,5328861_2.jpg,
observation_5364091,1,CW,5364091_1.jpg,5364091_2.jpg,
observation_5398841,1,CW,5398841_1.jpg,5398841_2.jpg,
observation_5457746,1,CW,5457746_1.jpg,5457746_2.jpg,
observation_5458263,1,CW,5458263_1.jpg,5458263_2.jpg,
observation_5459998,0,NA,,,
observation_5461276,1,CW,5461276_4.jpg,5461276_2.jpg,
observation_5489842,0,NA,,,
observation_5511309,1,CW,5511309_1.jpg,5511309_2.jpg,1
observation_5534487,1,CW,5534487_3.jpg,5534487_1.jpg,
observation_5534801,1,CW,5534801_2.jpg,5534801_3.jpg,
observation_5634956,0,NA,,,
observation_5656868,1,CW,5656868_2.jpg,5656868_5.jpg,
observation_56858887,1,CW,56858887_2.jpg,56858887_3.jpg,1
observation_5737683,1,CW,5737683_1.jpg,5737683_2.jpg,
observation_5840710,1,CW,5840710_1.jpg,5840710_2.jpg,
observation_5841570,1,CW,5841570_1.jpg,5841570_2.jpg,
observation_6126523,1,CW,6126523_2.jpg,6126523_1.jpg,
observation_6166737,0,NA,,,
observation_64864516,0,NA,,,
observation_66107716,0,NA,,,
observation_6863870,1,CW,6863870_2.jpg,6863870_1.jpg,
observation_71452072,0,NA,,,
observation_71452216,0,NA,,,
observation_71595632,0,NA,,,
observation_72029340,1,CW,72029340_1.jpg,72029340_2.jpg,
observation_72104632,0,NA,,,
observation_72918115,1,CW,72918115_2.jpg,72918115_1.jpg,
observation_74874376,0,NA,,,
observation_74889739,0,NA,,,
observation_78839025,0,NA,,,
observation_79294204,0,NA,,,
observation_9291912,0,NA,,,
